student_course_id,factor_0,factor_1,factor_2,factor_3,factor_4
441354_DDD_2014J,0.046581000355335696,0.00761257170003158,0.035108472211097155,0.04076249840131692,0.06745866237324735
441385_EEE_2014J,0.1422403513943456,0.023215621122449823,0.10727972353210742,0.12446552003028831,0.20627466460780103
441389_DDD_2013B,0.2671063604716317,0.04393467919429932,0.2006244774458864,0.23437812369020794,0.38455366437702265
441393_DDD_2014B,0.20759366055226333,0.0341227408631498,0.15599963015443516,0.18204057780549043,0.29899162195047185
441444_DDD_2013J,0.2715635101673778,0.0446377085354947,0.20406817071218986,0.23820138863042697,0.3911851015727871
441540_CCC_2014B,0.20393613345097467,0.03307115106954881,0.1543135797511922,0.17807257412131564,0.29752063135617135
441540_EEE_2013J,0.28732826094575525,0.04690395708933638,0.21668933998531292,0.2515962623947259,0.41671993854104683
441606_CCC_2014B,0.12695872164051442,0.020527143302351267,0.09620663849168275,0.11076409198502044,0.18573734745324794
441852_EEE_2014B,0.2512988204913814,0.04099492581487314,0.18958329630724438,0.2200298921646272,0.3647252408748181
441858_EEE_2013J,0.19284057196787124,0.031462934878519914,0.14547446363198516,0.16888559657151758,0.2798685995783357
441885_DDD_2013J,0.23258299760752527,0.03818641011242765,0.17488208615742135,0.20392423532844328,0.3353876737120591
441888_AAA_2013J,0.19657223686186867,0.03211736395224318,0.14817092475422036,0.17203275197324405,0.2847521445004272
441892_DDD_2013J,0.1974336229486383,0.03243429902498917,0.14841288009726172,0.1731157145096314,0.28453258420320704
441895_EEE_2014J,0.16666429768056362,0.027213087889854957,0.12567696878538862,0.14585166495717503,0.24159013706346757
441897_DDD_2014J,0.14832426411286312,0.024341745527538556,0.11155751397792697,0.12992400231919227,0.21390101709698253
442012_BBB_2013B,0.2122562626633782,0.03447323151822798,0.16046867776241494,0.185383020113017,0.30917013240128866
442017_DDD_2014J,0.2178840721408417,0.03567614942203129,0.16405966387866153,0.19074497898215276,0.31490773227958074
442064_AAA_2014J,0.17493125369937154,0.028587559663382736,0.13184348839350157,0.1531058252011884,0.2533542399567905
442131_DDD_2013B,0.18442646145017993,0.030217077499920166,0.13880565318413549,0.16157520543040285,0.2664693774668502
442132_AAA_2014J,0.13255319898888482,0.021659651340240497,0.0999111303642362,0.11601393182666929,0.19200389668933895
442143_BBB_2013B,0.07744908438785529,0.012644500827895226,0.058396099667928865,0.06773489843799622,0.1122464093241563
442183_BBB_2013B,0.1815129300294824,0.029456396257752024,0.13728379557438608,0.1585268457661124,0.2646194213376196
442359_EEE_2014J,0.19267577960843793,0.03130954713866024,0.1456559658006237,0.1683579491163427,0.2805486286649322
442393_DDD_2014B,0.15685273691597088,0.025755385382954993,0.11793814527226752,0.13749951668463586,0.22614809815234116
442442_AAA_2013J,0.20754134505230676,0.03391167219584238,0.15643244275874274,0.18163766009003476,0.3006253738088616
442456_BBB_2013B,0.1555702817207249,0.025216684907652158,0.11773070690223579,0.1358016448559201,0.22703158959511888
442466_BBB_2013B,0.11460522468782211,0.01856877591393483,0.08674836178441311,0.1000278656521656,0.16731472053070232
442497_BBB_2014B,0.14457636413591166,0.023470157773927483,0.10932514763960097,0.1262679839937387,0.2106930808453672
442530_DDD_2013J,0.1764913166640894,0.028948530459922815,0.13276892271486532,0.1546014404174454,0.254671204622999
442545_DDD_2013B,0.27932267473649,0.0459864887812257,0.20970659844530382,0.24515591533684297,0.40177293126499747
442547_DDD_2013J,0.2162941007459128,0.03552818137418353,0.16259346516004758,0.18965283508135228,0.31175817461533534
442549_DDD_2014J,0.19724619893847375,0.03229927729497386,0.1485197186719171,0.1726851249934497,0.2850639535978072
442589_DDD_2013J,0.22323758422994872,0.036712913285657386,0.1677109157649471,0.1958694420592206,0.32143878358774486
442590_DDD_2013J,0.3227245601432163,0.0531301808912169,0.24231732898243766,0.28311407014831425,0.46408136947118056
442669_CCC_2014J,0.2492351703693759,0.04037945192502021,0.18866917812170098,0.2175718499471802,0.363925201828429
442745_BBB_2014J,0.043732227613992335,0.0071386395070347644,0.03298064056579132,0.038253544603237565,0.06340125877583479
442807_EEE_2013J,0.2528656279389305,0.04131290924088324,0.19061982805355146,0.22156567925336598,0.3665209750575251
442865_DDD_2013B,0.2820545794260645,0.04634097524895131,0.21197413091845788,0.2474014684563395,0.406518060690346
442873_DDD_2014B,0.26883823475637175,0.04424505941654913,0.20189343822333705,0.2358513063318066,0.38673891661344456
442878_DDD_2013J,0.21614331463875838,0.03548369322337941,0.16252178129549427,0.18949642902347896,0.3117118504000161
442886_DDD_2013B,0.29160722892905294,0.047981824737601764,0.21898559721356972,0.255883583622315,0.4196661989237768
442910_BBB_2013J,0.21442514924262207,0.03483543509510168,0.16208957307997499,0.18732782571886433,0.31227815857149166
442924_CCC_2014J,0.1909662714040126,0.030911341000534793,0.14462647935262946,0.16666747796610323,0.2790836883021985
442924_DDD_2013J,0.23585025331813217,0.038760192658785345,0.17724634366518632,0.20684771094197724,0.339784315829665
442937_EEE_2013J,0.14041580943320514,0.02276874827589703,0.10626814421510028,0.12268224906964748,0.2049252615651533
442954_CCC_2014B,0.07524022726714175,0.012125261438650241,0.05710876296939735,0.06557681343720938,0.11041007865871258
443055_DDD_2013B,0.17495619356671646,0.028672035455178307,0.13166657995449038,0.1533286273081235,0.25276067733723434
443108_BBB_2013B,0.15305371940092946,0.024823766017155517,0.11579062191349637,0.1336415399551451,0.22324095162056615
443181_EEE_2013J,0.265014742310726,0.04328474260955166,0.19981591290127443,0.23215881563226853,0.3842095903609623
443200_EEE_2014J,0.2264994482584056,0.03689762940788153,0.17100547286996534,0.19810705350789434,0.3290583114857526
443215_DDD_2013B,0.3038969295822303,0.05004272521975156,0.22812658924872445,0.2667051894087812,0.4370043095752608
443275_DDD_2014J,0.25944844936395084,0.04257622732397397,0.19513194834934852,0.22724729269314647,0.37413673585992446
443288_BBB_2013B,0.22467564386676836,0.036477620941814295,0.16988746918044023,0.19624116649432408,0.32739176272708326
443297_DDD_2013B,0.24510916463822296,0.04032505416584293,0.18409015937336504,0.21507959593560574,0.352805762208098
443400_DDD_2013J,0.15522909950383215,0.02551511282226988,0.11664433750209335,0.13617672443078424,0.22362890892328172
443438_DDD_2013J,0.21485164457415812,0.03533560636665564,0.1614033703356894,0.18845486120913335,0.30929639310277224
443498_EEE_2014J,0.16971125442134594,0.027532211853549284,0.12839683963755477,0.14823049916186545,0.24751788802965585
443500_DDD_2013B,0.060627488545958876,0.009894958596290207,0.04572373231915967,0.053045445854665335,0.0879150021400078
443539_DDD_2014J,0.266853661382636,0.04376061280846708,0.20077764870753265,0.23366913564446276,0.38506638974768903
443540_DDD_2013J,0.17416921889900017,0.02860987965121634,0.13092898151092028,0.15272594010352922,0.2510353787190315
443701_EEE_2014J,0.04817666533911254,0.007871128934168112,0.03631997448682784,0.042179656851213394,0.06980708150948696
443731_DDD_2013J,0.19080775750797244,0.03132412429451878,0.14347681477197247,0.16731260606005066,0.27521057545514427
443837_CCC_2014J,0.02610566865321898,0.00422133187399035,0.019781172693483853,0.02277217759510114,0.038185061063529306
443842_DDD_2013B,0.17392765674604324,0.028498373410081688,0.1309039780181714,0.15234941350628767,0.25127240756614133
443861_DDD_2014B,0.24093154990943358,0.03955538249235062,0.1811554686544511,0.21127722197324478,0.34748555281535426
443923_BBB_2013J,0.06308710927502431,0.010290493669830968,0.047588358688539625,0.05516487318794993,0.09151137463434715
443948_EEE_2014B,0.3648261595228957,0.05960655871326502,0.27501565595370736,0.3195298327326189,0.5286611602847031
443964_CCC_2014J,0.28869346024602,0.0468973424956342,0.21827560156874834,0.2522032245216776,0.42046208970341986
444063_DDD_2013J,0.018251367839927687,0.0030039750533479505,0.013703460886506957,0.016001233671598586,0.026246736381050777
444117_BBB_2013B,0.15163855417068375,0.024571521289995204,0.1147744995010549,0.13236254003637138,0.2213640859131593
444180_DDD_2014J,0.2463055925686839,0.04039381021460825,0.18530311551798773,0.21570823247027435,0.3554223031591395
444197_EEE_2014B,0.23923267501892037,0.03906777046450236,0.1803926829167112,0.20953684444794124,0.34685418386319966
444221_BBB_2014B,0.2045372764170427,0.03327145707450568,0.15452184338826128,0.1787477643791167,0.2975077691323442
444225_BBB_2013J,0.09270242065588832,0.015143336225277313,0.06987520821057332,0.08110792051932338,0.13429597125767176
444317_DDD_2013J,0.2995888272041124,0.04931536731485836,0.22496560403874388,0.2628106929468652,0.4308657139911819
444349_EEE_2014B,0.14312227528851734,0.02322471978435196,0.10828050927979563,0.12503102235460894,0.20869131592453255
444361_BBB_2014J,0.19467784464193627,0.03167739862504283,0.14707738528558217,0.17012693884864438,0.2830652998774214
444375_DDD_2013J,0.2881924995667562,0.04738156731429271,0.21655063322577553,0.2527565648207124,0.4149951239223051
444403_EEE_2013J,0.2534895152242722,0.041392469240617395,0.19114456888689058,0.2220793042366337,0.36761482267990453
444408_BBB_2013B,0.17516046931523002,0.028468064121375643,0.13237444316525607,0.15304566988829096,0.25499679440705414
444474_DDD_2014B,0.12318433780086127,0.020203034645442233,0.09267705997656617,0.10796850137321108,0.17782248883512372
444541_DDD_2013J,0.15216120521403012,0.02494046346099544,0.11450313107211542,0.13332683970784348,0.21977065464051707
444545_BBB_2014J,0.1877170042941369,0.0305176879839266,0.1418721338271379,0.16402308848391436,0.2732082325360297
444561_BBB_2014B,0.23521952980153527,0.0382490700835896,0.17773377094800835,0.20556686424829246,0.3422727078675795
444576_DDD_2013B,0.2240092875562883,0.036806838206207546,0.16835531025099543,0.19648994684024879,0.32283156103647215
444677_AAA_2013J,0.20125167081026055,0.03289168781590868,0.1516760630067601,0.17615827553296062,0.29146557719421545
444713_DDD_2013B,0.19386608351987908,0.03180149088148034,0.14582308059188961,0.16995619877389934,0.2798252423966486
444766_DDD_2014J,0.28688611017880816,0.04707900681049823,0.21577527889453427,0.25128053235445025,0.41370197028783917
444768_BBB_2014J,0.2684544636839767,0.04364964829105169,0.20288951472897293,0.2345303241712177,0.3905938666254248
444783_DDD_2014J,0.2125499167575668,0.03483573888285321,0.1599593779575796,0.18614397559074067,0.3069350691351548
444784_BBB_2013B,0.14631473963267216,0.023884722916863294,0.11032182670547981,0.12796256792739708,0.2120796473471965
444814_EEE_2014J,0.06308490924524324,0.01032019591145245,0.04753557566007156,0.05523473213632508,0.09127617262368903
444821_BBB_2013J,0.180587751106432,0.02929655836530621,0.13661228353906826,0.15770321611354485,0.2633555673034091
444847_DDD_2013J,0.09914326512127467,0.01626423240945917,0.07457941912260445,0.08690059104151797,0.1430855087191361
444858_BBB_2014B,0.21282416567232404,0.034580906735894076,0.16086964343273852,0.18593618479943747,0.30989361538753474
444872_BBB_2014B,0.19478625791310103,0.03164148312949792,0.1472554936041989,0.17018954867485359,0.28372676901765315
444909_DDD_2013J,0.11729149952401986,0.019196832667633133,0.0883291712677629,0.10266900674864783,0.169591971390959
444925_EEE_2013J,0.14263719813607217,0.023115567520551484,0.10797625934767012,0.12459867139551964,0.2082852817878752
444926_BBB_2013B,0.1707264251266154,0.027700395717310044,0.12913492073485897,0.1490835701914246,0.24892837763635964
444960_BBB_2013J,0.13902866606148967,0.022658938492037192,0.10491523552464375,0.1215606149294175,0.20184766571571727
445049_EEE_2014J,0.21781877161625984,0.03539173156660948,0.16465964710247857,0.1903250208832317,0.31719899759936415
445065_BBB_2013B,0.29422143891091673,0.047866204690011516,0.22223720533075011,0.25712138772322674,0.42789687939446275
445109_DDD_2013J,0.25853533081773405,0.042540859653806884,0.1941721688483525,0.2268109943339244,0.3720025657715733
445114_CCC_2014J,0.24720959149273672,0.04011219257375577,0.18699704975707301,0.21591181703988543,0.3604635405897144
445125_BBB_2013B,0.13945543417137649,0.02255401978804637,0.10565781385783046,0.12167754437484338,0.20395985331505626
445134_DDD_2013B,0.0907217774967881,0.014818551333097375,0.06839774164771802,0.07938957735850796,0.13145604490228774
445136_BBB_2014B,0.1201565012368944,0.019516868006184556,0.09084326350028586,0.104976063894982,0.1750327150677705
445136_BBB_2014J,0.18295492634501478,0.02971971016211067,0.13834246118145554,0.15980014309213744,0.2664482954386798
445145_DDD_2014B,0.2271241989869105,0.03728618210923133,0.17077778868865784,0.19916618826126548,0.32759280799073387
445230_BBB_2013J,0.1085378520298065,0.01772271817451884,0.08182683287087779,0.09495064594384468,0.15729615149210094
445239_DDD_2014J,0.259848507073129,0.04262845754769356,0.19547902963338232,0.22759259960056455,0.37484210256550404
445351_BBB_2013J,0.11557951355070539,0.018708149537939475,0.08753446561809905,0.10086523875648074,0.1689095175465587
445351_DDD_2014J,0.02633229733067921,0.0042931819095549575,0.019872753345965635,0.02303519948775509,0.03822802127443822
445386_DDD_2013J,0.23694997975394044,0.039022402610487,0.17788777936934508,0.20789761314103203,0.3406330804844174
445415_BBB_2014B,0.20455209822348125,0.03323640086044208,0.15461953088337357,0.1786987204809117,0.29784545339345214
445429_DDD_2014J,0.2327637925219815,0.03808578329478474,0.17533257752013148,0.2037136067893305,0.33662120689667324
445451_DDD_2014J,0.24559686845924003,0.04022345135061574,0.1849013841751971,0.2150105627184031,0.35486655535328804
445494_BBB_2014B,0.18274631923278792,0.029671231389296688,0.13819104783447997,0.15966021828832938,0.2663235687194486
445573_DDD_2013B,0.225431455391136,0.03701412970846354,0.16948598469051065,0.197678355086429,0.32509029772468934
445647_BBB_2014J,0.09591318638524558,0.01565625420075695,0.07233783490501769,0.08391370138766731,0.1390674893166982
445749_DDD_2013J,0.15036308757609743,0.0247026679521707,0.11302002835223827,0.13191041665325648,0.2167465267701648
445760_BBB_2013J,0.18518227442840518,0.03005833885284145,0.14005379924173642,0.16175834865044192,0.2699304158919555
445774_BBB_2014J,0.14845681744721684,0.024087752573118276,0.11230684447466913,0.12966189042780518,0.2164813612030924
445777_CCC_2014B,0.2539393574783525,0.041174787152560226,0.19215471153727856,0.22174391518421194,0.3705250775833496
445782_DDD_2014J,0.1665940258496778,0.02723542262655392,0.12554373582590228,0.14577195815064048,0.24113524234351474
445785_DDD_2013J,0.17296602729866775,0.02841367417495628,0.1300103606664436,0.1516832855316208,0.2493015521696941
445857_DDD_2014B,0.31373582529826866,0.05159641656761766,0.23569596845344915,0.2751969373854459,0.4516658173314473
445889_BBB_2013B,0.1801533344225472,0.029234771663910565,0.13625367568778912,0.1573194157252306,0.2626273238520263
445917_CCC_2014B,0.23875940344294186,0.03867732030434659,0.1807528550165746,0.20842906617844423,0.34868250123014877
445917_DDD_2013J,0.2800481869663392,0.04610760115864474,0.21026646097452453,0.2456984586120796,0.40270298605703886
445921_CCC_2014J,0.15145958124169248,0.024521884055151013,0.11469565015706229,0.13218367013657628,0.2212896475171636
445930_DDD_2013J,0.20115456669949044,0.03307752258073985,0.15112839676913062,0.17643056047036626,0.28962085445570473
445972_CCC_2014B,0.2251209682468413,0.03648968598436326,0.17037497045424066,0.19654024121802993,0.3285634013909764
445972_EEE_2013J,0.2967487908872134,0.04851864019885489,0.2236179366334559,0.25999849579131734,0.42974943366326884
446045_BBB_2013B,0.14089345014423268,0.0227961636477036,0.10672749206056041,0.12293032056997828,0.2059701561730318
446077_EEE_2014B,0.19092792885304571,0.031036177226930372,0.14431529564593512,0.16685870554756704,0.2779247024756933
446097_DDD_2014J,0.25863039907743685,0.04239928902646737,0.1946123998267252,0.226481436981914,0.3733499941849447
446108_AAA_2014J,0.20298879549969517,0.03316568266597702,0.15300741107574253,0.17765019081634018,0.2940486824655137
446246_DDD_2013J,0.26864852338113004,0.04422234216426132,0.20172603017356688,0.23569076910876544,0.38638922235663287
446247_BBB_2013B,0.10763188131562325,0.01752760788827799,0.08125998716352778,0.0940845311386586,0.15638429789104963
446279_DDD_2013J,0.2997317889473601,0.049346254652115305,0.2250538831891795,0.26300414020487595,0.4310575864985625
446295_CCC_2014B,0.08170221814599564,0.013104938421301206,0.06216527961373967,0.0711203051986193,0.12042375123295251
446295_EEE_2014B,0.10627434124318498,0.017256320155424058,0.08036600376012279,0.09285225231986363,0.15487256147150708
446296_BBB_2014B,0.10785294594458088,0.017434245938107124,0.08173789893485468,0.09409675398688906,0.15782300001853503
446324_EEE_2013J,0.2496884490575683,0.040772624079031296,0.18827570653312856,0.21875877592994228,0.36210381004041714
446345_BBB_2013J,0.1302810488801741,0.021088779943771903,0.09866825111217788,0.11369699726632221,0.19038782019101558
446357_BBB_2013B,0.08043080665348275,0.013072433111399115,0.06078336139436729,0.07028301170533598,0.11709055697264843
446397_EEE_2013J,0.24967016816700804,0.040736043572611666,0.18833851254204373,0.2186288110707339,0.3623139897663759
446439_CCC_2014J,0.26414854782883024,0.042896168558221356,0.19975295226289494,0.23072254250638416,0.38481209248126874
446448_DDD_2013J,0.17890558668133186,0.029378012770879373,0.13450761054973395,0.15686120850327595,0.25794335084612596
446479_CCC_2014J,0.17780202966032757,0.02880901629390094,0.13459197580401325,0.15523186107349993,0.25961490087221384
446619_BBB_2014J,0.050968654763783684,0.008314513175655437,0.03844450687784051,0.04455721168580657,0.07392119690020937
446628_CCC_2014B,0.09949718164867008,0.016082693883887236,0.07540470951721044,0.08678477973772479,0.14558583446715095
446650_BBB_2014B,0.23372998180267868,0.03800021254366513,0.17661637488413037,0.20424856248275416,0.3401626512800996
446730_DDD_2014J,0.29222686134574727,0.04793983109269774,0.2198225521913988,0.2559457742328,0.42155051297559415
446755_BBB_2014B,0.20106833106540495,0.03265651215352227,0.1520193812388867,0.17565664887221633,0.2929113360668425
446761_DDD_2014J,0.2483853942446517,0.040767567386485064,0.1867905596289236,0.217587517826705,0.3581523842241256
446778_CCC_2014J,0.175756982719551,0.028450621987555307,0.13310248771254282,0.1533829722597717,0.2568357557172879
446814_DDD_2013B,0.20852548649183733,0.034272803691432346,0.15669861675097851,0.18288743034503324,0.3004027761192958
446856_BBB_2013B,0.2047687866978709,0.033211555489894865,0.1549158913326823,0.17879287468885563,0.2986721080841591
446873_BBB_2013J,0.09178839864418253,0.014927329231837079,0.06934672231995025,0.08021108020495703,0.13354734488526024
447007_BBB_2013B,0.10433418287727905,0.017033821602052357,0.07866649282575966,0.09126622176807007,0.15122505031122632
447059_DDD_2013J,0.23557857306793512,0.0387644393518968,0.17693283336681528,0.20665337830328698,0.33893945787883223
447086_BBB_2013J,0.12019837000394032,0.01944171684757281,0.09107271943368922,0.10488879000453247,0.17579649745854914
447124_BBB_2014J,0.2581178162753934,0.04198005214456011,0.19504647005388973,0.2255250609300604,0.3754722595086459
447162_DDD_2014B,0.25023597652983925,0.041135822363743864,0.18801805088355192,0.2195011137563268,0.3604366543676327
447184_BBB_2014B,0.21352288572880865,0.03470901363783519,0.16137022488491157,0.1865732850458019,0.3107927484214967
447235_EEE_2014B,0.23549983737744673,0.03850684552536844,0.17746475116783642,0.20633422599142243,0.3410204009084907
447242_DDD_2013B,0.24463148309380683,0.04021456566236135,0.1838033318690488,0.2146303639437956,0.3524083782179954
447265_BBB_2014B,0.13657471732505927,0.02212609713816032,0.10338909316481078,0.11921243750749318,0.19942275656948585
447292_BBB_2014B,0.17454804934801024,0.02840568057319086,0.13183905673336935,0.15254833298283163,0.25377126851771914
447306_CCC_2014B,0.06390783593209504,0.010244550907724342,0.048641178802211076,0.05562156116342105,0.09424909159302206
447324_BBB_2014J,0.13736840833769492,0.022283103220421062,0.10394124117430169,0.11994895651473231,0.2003404451140525
447481_AAA_2014J,0.19502494793791075,0.03186171731378407,0.1470103110245346,0.1706523743691272,0.28251518092044586
447510_DDD_2014J,0.2077376544065976,0.03405631343829336,0.15632415431824506,0.18191459729192075,0.2998723207797867
447516_BBB_2013J,0.20148015833312727,0.03273236785368695,0.1523077114077892,0.17602458419587905,0.2934368982266647
447644_CCC_2014J,0.2223508579381945,0.036074476476566475,0.16820509299878955,0.19414848391623457,0.3242025706346587
447644_DDD_2014J,0.22838545648196337,0.03737660418593509,0.17200780668364596,0.1998930066470689,0.33023340420962954
447659_EEE_2014J,0.1368112850410509,0.022153792021936517,0.10361658327257829,0.11943629830078453,0.19988429160382223
447695_CCC_2014J,0.18757256318848392,0.03041318469599072,0.14195192126110476,0.16377712814371775,0.27367784165967324
447759_BBB_2013B,0.23529280469239103,0.03823449068164622,0.17783805124376836,0.2055569691617155,0.3425761041053537
447782_BBB_2013B,0.22612485983803843,0.036766542981804776,0.1708545012348463,0.19759506032919308,0.3290584273336381
447790_BBB_2013B,0.1539499345173138,0.025017632458735853,0.11635377029576893,0.13449139286878609,0.22413331851516555
448370_CCC_2014J,0.06332006069906121,0.010149863725772076,0.048193003614047415,0.055110832864787185,0.09338445291044475
45462_AAA_2013J,0.21850223461960117,0.035724673791866855,0.16465107358122744,0.19125267510766616,0.3163018541885714
45642_AAA_2013J,0.23229460165731255,0.037974356799196946,0.17504901849208274,0.20331717252646453,0.3363141351672238
45664_CCC_2014B,0.14179897591323373,0.022914409096149432,0.10747647628301528,0.12367306654369267,0.20753507261692325
45664_DDD_2013B,0.25488855113078907,0.04188863878514025,0.19154214299718,0.22357241104939532,0.3672520686961747
46016_DDD_2014J,0.18992466035988226,0.031106989114959484,0.14297321108737024,0.16629376073660265,0.27444073610560715
46048_EEE_2014J,0.037555118702918146,0.006135920811681731,0.028312377579099508,0.03287280049784427,0.05441090913138478
464236_CCC_2014B,0.19006203882934664,0.030846899988540996,0.1437618561563794,0.166006176663658,0.27706805941218327
464236_DDD_2013B,0.2602655793028614,0.04283175958586435,0.19543786517132922,0.22840456617735477,0.37450770319523424
464525_BBB_2013J,0.2479067629437645,0.04035399939312078,0.18723283610258318,0.2166519731539782,0.3603129376232187
464592_DDD_2014B,0.0978653440264959,0.016013492883306665,0.07371021933656241,0.08566691316204714,0.1415545097078649
464685_DDD_2014B,0.27443986972689405,0.045183148422183246,0.2060629688373659,0.24081213582245978,0.39467655899163556
464724_CCC_2014B,0.1832669016385833,0.02971373263070185,0.1386889985243101,0.16003022164101025,0.26742837094668437
464724_EEE_2014B,0.31504397961947417,0.05146547893025257,0.23750602857312333,0.2759271076297791,0.45659953042568074
464732_CCC_2014J,0.20512383779684204,0.03328550853559676,0.15517794366523235,0.1791737997342201,0.299099489782871
464748_DDD_2014B,0.14156990160279234,0.02312714789996305,0.10672035047919308,0.12388875257675146,0.2051045737428716
464748_DDD_2014J,0.20584515104237963,0.03366976902014655,0.15508491720242057,0.18014047096755845,0.29779664103128506
464780_CCC_2014J,0.14327019684581838,0.0231890884824408,0.10851546002977501,0.12503135960388853,0.20939577167251677
464780_EEE_2014J,0.14789651644653387,0.023969190631113423,0.11195838270545531,0.12911884049781455,0.2158851811879224
464887_DDD_2014B,0.16468258599352234,0.027019921521020285,0.12386623785166793,0.14438340796550136,0.23765223378376563
464924_DDD_2013J,0.30136539435759035,0.049625665370121884,0.2262553429055094,0.26441349331275205,0.433281540520347
464957_EEE_2014J,0.11687327390418221,0.019019532663862686,0.0882815030130528,0.1021750972362267,0.16995604780902118
464968_DDD_2014J,0.20909609812791025,0.03433264981907228,0.15721174088292825,0.1831685810608023,0.30136646516221716
464981_CCC_2014J,0.22725322449358576,0.03680267026750941,0.17207048181848028,0.19836526236381358,0.3319666580089359
465068_DDD_2013B,0.12106489105401311,0.019897230710212963,0.09097837987022829,0.10616314624518569,0.17440488904234
465260_DDD_2013B,0.26423552798049954,0.043440690638379575,0.19852228871668198,0.2318111456650449,0.3806006897745813
465331_CCC_2014J,0.17626748451215543,0.028611295998338913,0.13331061121922905,0.15395971998989472,0.25693163655501017
465369_BBB_2014B,0.14647889763911387,0.023734711027924002,0.11088163416624654,0.127883838297951,0.21386433576981434
465392_EEE_2013J,0.2148674592997333,0.035039009690520116,0.1621353871543515,0.18815900547991182,0.3119961548554223
465399_DDD_2013B,0.11803017409448206,0.019379221152820245,0.08873546525641841,0.1034867840541397,0.17020063986446163
465406_CCC_2014B,0.19459342855060935,0.031509763992829565,0.1473489927842128,0.16985324918035105,0.28429188039092307
465406_EEE_2014J,0.1764332614993831,0.028631123989734265,0.13346350605477586,0.1541172991775235,0.25724933598729405
465413_DDD_2014B,0.2979647042671228,0.04902130621274696,0.22381394257619053,0.26137580650025877,0.4287836647859943
465441_DDD_2013J,0.28041783523519614,0.046131143812322355,0.21063075817469767,0.24601358657600966,0.4035973172376756
465517_CCC_2014B,0.1570919670122287,0.02550221702929415,0.11880228516465867,0.1372231148826607,0.22895646506692507
465564_DDD_2014J,0.2658903040272931,0.04360579968397905,0.20004654920151432,0.2328487237882728,0.3836709615931388
465564_EEE_2013J,0.3103480815757918,0.05069820750346713,0.23397478825476342,0.27181909908071394,0.44979345711307195
465577_CCC_2014J,0.21202717834277285,0.03440396411018605,0.16039984142901956,0.1851713211154618,0.3091458152119452
465599_BBB_2013B,0.1566043215759729,0.025387393945641008,0.11850652451552585,0.13672419295165567,0.22852454147054754
465619_CCC_2014J,0.14675938342780012,0.023789591631488305,0.11107122189758868,0.12814369274364396,0.21419650025159148
465619_EEE_2013J,0.23380855278389973,0.038166069772884344,0.17633557451817522,0.20480873131126068,0.3391781908740295
465629_DDD_2013J,0.24205558709764075,0.03976951318251962,0.1819307951479365,0.21229916015249337,0.3488403401436705
465629_DDD_2014J,0.21521052744318803,0.03528551841881126,0.16193607469153232,0.18845660210241996,0.3106193324774217
465719_CCC_2014B,0.06351938340999207,0.010300136143726251,0.04805994246554183,0.0554434633110805,0.09265650294960456
465727_DDD_2013B,0.2724416040948066,0.044833008832688995,0.20458607430913137,0.23908030039099673,0.3920500472077976
465730_BBB_2013B,0.12867465256396565,0.02086717972778548,0.09735728530155592,0.11234945153685434,0.18770634964071817
465730_BBB_2013J,0.0421514973975856,0.006766151651311294,0.03205892971141198,0.03670326719457351,0.06208368588331536
465732_CCC_2014J,0.1331847454145134,0.021528805433394863,0.10093644666916948,0.11617933406620383,0.1948838165817608
465764_CCC_2014B,0.0459495330551131,0.0074942383158425946,0.034665044239370134,0.04018122629675877,0.06666668015918732
465764_CCC_2014J,0.1236026289931774,0.020026681084635935,0.09357243781851232,0.10791704729458718,0.18048460725001464
465764_DDD_2013B,0.2732797659059782,0.04496202488273007,0.20522816923508064,0.23983100312588643,0.39335921916379457
465777_EEE_2013J,0.18734486961747937,0.030388862244372483,0.14174499252234704,0.16366576515958858,0.27330178156957496
465789_CCC_2014J,0.2921969235600292,0.04742838235139206,0.2209964711710966,0.2552304283733529,0.425924658848207
465843_CCC_2014B,0.2234710158366585,0.036206888119676414,0.16916318720670395,0.19508709646956968,0.32629757585404595
465843_DDD_2013B,0.29657602535687305,0.048815660851473174,0.22268057438543598,0.2602661832053494,0.42667830284033464
465845_EEE_2013J,0.19266101468764327,0.0313020551181032,0.14565471335910937,0.16835417685701454,0.2805901078495723
465900_CCC_2014J,0.1865823157932111,0.030276405360236777,0.14114749439492363,0.16291163472258813,0.271991070105059
466037_BBB_2013B,0.1366731381785243,0.022159628153768034,0.10341558234803587,0.11932299415606341,0.19940868582617233
46605_CCC_2014B,0.2625657814335618,0.04258033971479064,0.19866307806753322,0.22928026505709864,0.3830457138180806
466158_DDD_2013B,0.24582365989869157,0.04035378878112644,0.18484047906888892,0.21553760800853283,0.3545651875915181
466202_BBB_2013J,0.18629782258795993,0.03024674084365547,0.14087932388341418,0.16273560846191046,0.2714895101143762
466216_DDD_2013B,0.2847216381973916,0.046827003963844635,0.21386863453607666,0.24981042777839804,0.40994529578734606
466230_DDD_2014J,0.2372380819607404,0.03886711941865338,0.17857794609815664,0.2077110812748711,0.34268117246706803
466248_BBB_2014B,0.07288095295142648,0.011899736889272221,0.05495098487000624,0.06375434547492038,0.10562857861218816
466289_CCC_2014B,0.3062566681492616,0.04973038671355309,0.23160403016201236,0.26749257172325586,0.44618416288758583
466289_DDD_2014J,0.24892194190457276,0.040843215022993686,0.18723541775353722,0.21799469600816554,0.3589828685280654
